YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-03,WEEKDAY,8,TRAIN,TE18,2835,18016
2024-03,WEEKDAY,6,TRAIN,BP13,4176,479
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,BP13,560,127
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,EW8/CC9,10638,8957
2024-03,WEEKDAY,23,TRAIN,EW8/CC9,16979,13887
2024-03,WEEKDAY,9,TRAIN,SW2,5336,2584
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,SW2,3218,2242
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC4/DT15,22030,3201
2024-03,WEEKDAY,21,TRAIN,CC4/DT15,37890,4319
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,CC19/DT9,6473,5999
2024-03,WEEKDAY,13,TRAIN,CC19/DT9,7254,6954
2024-03,WEEKDAY,8,TRAIN,DT23,7004,22777
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,DT23,1216,1982
2024-03,WEEKDAY,20,TRAIN,TE12,2917,2099
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,TE12,1311,1104
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NS15,6910,5936
2024-03,WEEKDAY,14,TRAIN,NS15,14377,11681
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NS14,9108,21873
2024-03,WEEKDAY,22,TRAIN,NS14,14942,42489
2024-03,WEEKDAY,21,TRAIN,NS10,17425,52895
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS10,9004,26268
2024-03,WEEKDAY,12,TRAIN,DT3,7277,4211
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT3,6727,3366
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,DT27,4868,3587
2024-03,WEEKDAY,13,TRAIN,DT27,10052,6742
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NE15,54,1200
2024-03,WEEKDAY,0,TRAIN,NE15,93,1955
2024-03,WEEKDAY,18,TRAIN,TE16,17624,13193
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,TE16,4600,4696
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,EW5,9182,3601
2024-03,WEEKDAY,6,TRAIN,EW5,39100,15257
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,EW30,3360,655
2024-03,WEEKDAY,16,TRAIN,EW30,7427,680
2024-03,WEEKDAY,9,TRAIN,BP8,1387,1912
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,BP8,630,795
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,NS17/CC15,9187,16325
2024-03,WEEKDAY,22,TRAIN,NS17/CC15,18389,32132
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,TE16,3662,3697
2024-03,WEEKDAY,19,TRAIN,TE16,8520,9833
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,EW6,8084,4181
2024-03,WEEKDAY,9,TRAIN,EW6,20472,10221
2024-03,WEEKDAY,21,TRAIN,NS15,13255,14770
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS15,3984,7058
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NE16/STC,30773,25436
2024-03,WEEKDAY,12,TRAIN,NE16/STC,41548,36805
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW31,727,1856
2024-03,WEEKDAY,21,TRAIN,EW31,2696,1921
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT10/TE11,4911,4561
2024-03,WEEKDAY,18,TRAIN,DT10/TE11,16366,17623
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,PW4,1214,225
2024-03,WEEKDAY,6,TRAIN,PW4,8648,1063
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,TE1,1914,655
2024-03,WEEKDAY,10,TRAIN,TE1,2002,2327
2024-03,WEEKDAY,8,TRAIN,NE15,79334,10770
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NE15,13223,4820
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,NS16,26431,32969
2024-03,WEEKDAY,17,TRAIN,NS16,60382,80915
2024-03,WEEKDAY,22,TRAIN,EW6,4036,13617
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW6,2216,6934
2024-03,WEEKDAY,8,TRAIN,EW18,44643,56920
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,EW18,7693,8040
2024-03,WEEKDAY,18,TRAIN,TE3,19326,25881
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,TE3,4294,4946
2024-03,WEEKDAY,9,TRAIN,CC17/TE9,10098,9366
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,CC17/TE9,3255,2363
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,CC19/DT9,6335,5938
2024-03,WEEKDAY,16,TRAIN,CC19/DT9,8567,7665
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,SW2,2927,3206
2024-03,WEEKDAY,16,TRAIN,SW2,4059,5730
2024-03,WEEKDAY,23,TRAIN,SE1,409,2762
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,SE1,259,1716
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,TE8,5573,6118
2024-03,WEEKDAY,10,TRAIN,TE8,6567,7011
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,NE16/STC,2745,13258
2024-03,WEEKDAY,23,TRAIN,NE16/STC,4320,23097
2024-03,WEEKDAY,8,TRAIN,SE5,6353,1816
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,SE5,1572,1186
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE8,25539,26752
2024-03,WEEKDAY,15,TRAIN,NE8,27177,27441
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS11,23081,31173
2024-03,WEEKDAY,18,TRAIN,NS11,57946,129528
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,TE16,1675,1436
2024-03,WEEKDAY,7,TRAIN,TE16,8539,6678
2024-03,WEEKDAY,0,TRAIN,EW17,79,822
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW17,27,463
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,NE13,13633,12861
2024-03,WEEKDAY,15,TRAIN,NE13,24371,21609
2024-03,WEEKDAY,21,TRAIN,NE13,15982,25762
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NE13,6936,12413
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NS9/TE2,33113,33072
2024-03,WEEKDAY,12,TRAIN,NS9/TE2,45522,45346
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,CC5,3603,3813
2024-03,WEEKDAY,14,TRAIN,CC5,4142,4349
2024-03,WEEKDAY,16,TRAIN,PE5,5379,6889
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,PE5,3145,2912
2024-03,WEEKDAY,9,TRAIN,NE9,31981,29211
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NE9,14744,8537
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1812,2096
2024-03,WEEKDAY,17,TRAIN,BP10,3406,6422
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,DT29,4438,1843
2024-03,WEEKDAY,11,TRAIN,DT29,6215,2467
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NS19,25796,19318
2024-03,WEEKDAY,12,TRAIN,NS19,39480,32936
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,CC5,2919,2290
2024-03,WEEKDAY,21,TRAIN,CC5,5007,3850
2024-03,WEEKDAY,11,TRAIN,CC4/DT15,11550,25770
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,CC4/DT15,4383,15759
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,NS18,8273,8153
2024-03,WEEKDAY,17,TRAIN,NS18,22274,20947
2024-03,WEEKDAY,16,TRAIN,NS2,25130,31423
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS2,14494,16380
2024-03,WEEKDAY,22,TRAIN,CC11,11000,7712
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,CC11,3687,4111
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,DT27,4676,2877
2024-03,WEEKDAY,11,TRAIN,DT27,6419,5092
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE14/NS22,50370,69552
2024-03,WEEKDAY,13,TRAIN,TE14/NS22,73497,78485
2024-03,WEEKDAY,6,TRAIN,CC10/DT26,16221,7568
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,CC10/DT26,4126,1664
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS4/BP1,20638,23879
2024-03,WEEKDAY,16,TRAIN,NS4/BP1,37301,46439
2024-03,WEEKDAY,19,TRAIN,BP3,2657,11081
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,BP3,1518,2745
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,EW11,97,381
2024-03,WEEKDAY,0,TRAIN,EW11,187,722
2024-03,WEEKDAY,22,TRAIN,TE3,2525,10252
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,TE3,1239,5537
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,NS2,14937,14287
2024-03,WEEKDAY,14,TRAIN,NS2,20430,21435
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,DT31,472,14
2024-03,WEEKDAY,5,TRAIN,DT31,2023,120
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,EW12/DT14,24583,52439
2024-03,WEEKDAY,11,TRAIN,EW12/DT14,39249,69472
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,DT10/TE11,3919,3845
2024-03,WEEKDAY,14,TRAIN,DT10/TE11,11520,6111
2024-03,WEEKDAY,9,TRAIN,PE1,5492,1380
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,PE1,2688,801
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,BP8,956,834
2024-03,WEEKDAY,13,TRAIN,BP8,1787,1318
2024-03,WEEKDAY,18,TRAIN,NE11,27704,37456
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NE11,9158,9895
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,CC7,4096,2778
2024-03,WEEKDAY,9,TRAIN,CC7,8617,8106
2024-03,WEEKDAY,8,TRAIN,NS27/CE2/TE20,1702,29447
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NS27/CE2/TE20,453,1024
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW10,10026,12226
2024-03,WEEKDAY,18,TRAIN,EW10,19885,35841
2024-03,WEEKDAY,7,TRAIN,SW5,23763,6181
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,SW5,2709,1115
2024-03,WEEKDAY,18,TRAIN,NE15,23492,73257
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NE15,11993,16138
2024-03,WEEKDAY,21,TRAIN,SE3,665,5018
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,SE3,524,2384
2024-03,WEEKDAY,22,TRAIN,PW1,778,105
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,PW1,512,72
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC19/DT9,130,105
2024-03,WEEKDAY,5,TRAIN,CC19/DT9,345,549
2024-03,WEEKDAY,5,TRAIN,NE16/STC,9676,2763
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,NE16/STC,2251,632
2024-03,WEEKDAY,16,TRAIN,DT6,10788,6527
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,DT6,4341,3356
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,BP7,117,59
2024-03,WEEKDAY,5,TRAIN,BP7,1270,323
2024-03,WEEKDAY,19,TRAIN,PW5,1823,7663
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,PW5,1310,3935
2024-03,WEEKDAY,19,TRAIN,TE1,5644,5846
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,TE1,1822,2871
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,SE1,3140,1665
2024-03,WEEKDAY,11,TRAIN,SE1,3842,2035
2024-03,WEEKDAY,22,TRAIN,EW3,5696,18497
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,EW3,3429,9692
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,EW26,17552,17343
2024-03,WEEKDAY,16,TRAIN,EW26,27677,29418
2024-03,WEEKDAY,8,TRAIN,NS19,81726,68832
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NS19,16749,13331
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,SW3,1158,1564
2024-03,WEEKDAY,18,TRAIN,SW3,2409,6113
2024-03,WEEKDAY,9,TRAIN,NE7/DT12,18561,38406
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,9573,22870
2024-03,WEEKDAY,19,TRAIN,TE13,5142,3370
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,TE13,1930,1503
2024-03,WEEKDAY,16,TRAIN,SW3,2643,2712
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,SW3,1159,1195
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,CC10/DT26,10593,7972
2024-03,WEEKDAY,17,TRAIN,CC10/DT26,39743,19038
2024-03,WEEKDAY,6,TRAIN,NS25/EW13,2362,16138
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,NS25/EW13,1113,6102
2024-03,WEEKDAY,16,TRAIN,NS27/CE2/TE20,7129,4108
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS27/CE2/TE20,2511,3405
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,PE2,510,55
2024-03,WEEKDAY,5,TRAIN,PE2,2038,197
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,PE7,3871,2505
2024-03,WEEKDAY,17,TRAIN,PE7,6354,6753
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,26117,30477
2024-03,WEEKDAY,20,TRAIN,EW2/DT32,48032,66391
2024-03,WEEKDAY,19,TRAIN,NE15,15305,59154
2024-03,WEEKENDS/HOLIDAY,19,TRAIN,NE15,8735,15002
2024-03,WEEKDAY,21,TRAIN,EW11,14287,20718
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW11,7857,10331
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,EW31,2960,892
2024-03,WEEKDAY,16,TRAIN,EW31,7159,841
2024-03,WEEKDAY,23,TRAIN,CC16,822,2904
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC16,463,1592
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW11,14038,13971
2024-03,WEEKDAY,17,TRAIN,EW11,37216,25258
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,NE17/PTC,2430,516
2024-03,WEEKDAY,5,TRAIN,NE17/PTC,9641,1977
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,BP4,1165,767
2024-03,WEEKDAY,12,TRAIN,BP4,3958,2935
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC4/DT15,17300,6315
2024-03,WEEKDAY,20,TRAIN,CC4/DT15,33641,8456
2024-03,WEEKDAY,21,TRAIN,NS19,23011,45129
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS19,10918,22274
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NS11,23713,20357
2024-03,WEEKDAY,13,TRAIN,NS11,28984,26483
2024-03,WEEKDAY,17,TRAIN,NS14,41703,55361
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,NS14,19411,18343
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,DT3,1235,528
2024-03,WEEKDAY,6,TRAIN,DT3,7698,1417
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC5,84,5
2024-03,WEEKDAY,5,TRAIN,CC5,407,37
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW12/DT14,32946,57889
2024-03,WEEKDAY,12,TRAIN,EW12/DT14,51541,81607
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NS13,1070,6341
2024-03,WEEKDAY,0,TRAIN,NS13,1549,9500
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,TE7,3902,2533
2024-03,WEEKDAY,16,TRAIN,TE7,7826,6261
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW14/NS26,13037,15424
2024-03,WEEKDAY,12,TRAIN,EW14/NS26,65437,51683
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,NE15,13950,12121
2024-03,WEEKDAY,13,TRAIN,NE15,18439,16236
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW18,10215,10308
2024-03,WEEKDAY,18,TRAIN,EW18,53414,45862
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,PE3,5283,3428
2024-03,WEEKDAY,12,TRAIN,PE3,6939,4810
2024-03,WEEKDAY,11,TRAIN,DT33,14551,4806
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,DT33,10647,3667
2024-03,WEEKDAY,9,TRAIN,DT34,7296,8075
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,DT34,2078,1538
2024-03,WEEKDAY,22,TRAIN,BP3,1078,4517
2024-03,WEEKENDS/HOLIDAY,22,TRAIN,BP3,597,2077
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,DT23,2619,2144
2024-03,WEEKDAY,16,TRAIN,DT23,5671,3301
2024-03,WEEKDAY,23,TRAIN,CC26,725,643
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC26,360,395
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW6,7896,5876
2024-03,WEEKDAY,12,TRAIN,EW6,10167,8706
2024-03,WEEKDAY,16,TRAIN,NS15,23788,13218
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NS15,7732,6564
2024-03,WEEKDAY,10,TRAIN,NS17/CC15,37393,25350
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,NS17/CC15,25001,17965
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,PW5,2723,761
2024-03,WEEKDAY,8,TRAIN,PW5,5693,1686
2024-03,WEEKDAY,12,TRAIN,DT27,7323,6281
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,DT27,5480,3498
2024-03,WEEKDAY,20,TRAIN,NE11,12600,16129
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,NE11,6122,7905
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,EW10,10133,12258
2024-03,WEEKDAY,17,TRAIN,EW10,16117,20778
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,CC26,380,2886
2024-03,WEEKDAY,6,TRAIN,CC26,1618,10943
2024-03,WEEKDAY,16,TRAIN,BP9,1687,2454
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,BP9,940,1007
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,NE1/CC29,19581,44356
2024-03,WEEKDAY,12,TRAIN,NE1/CC29,30187,61957
2024-03,WEEKDAY,16,TRAIN,SW5,7483,9804
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,SW5,4981,4913
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,DT20,3182,3720
2024-03,WEEKDAY,13,TRAIN,DT20,4564,6411
2024-03,WEEKDAY,18,TRAIN,NE9,59612,47218
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NE9,13252,14015
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE6,6030,4652
2024-03,WEEKDAY,13,TRAIN,TE6,9032,6949
2024-03,WEEKDAY,5,TRAIN,EW22,505,658
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW22,129,64
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,EW3,11326,5461
2024-03,WEEKDAY,9,TRAIN,EW3,24104,11574
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,BP5,451,259
2024-03,WEEKDAY,6,TRAIN,BP5,3660,1442
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,PE5,4136,1964
2024-03,WEEKDAY,11,TRAIN,PE5,5493,2406
2024-03,WEEKDAY,12,TRAIN,PW5,2257,1781
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,PW5,2346,1442
2024-03,WEEKDAY,15,TRAIN,BP9,1345,1943
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP9,988,1010
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,DT21,2698,4280
2024-03,WEEKDAY,9,TRAIN,DT21,7257,16062
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC24,5712,2774
2024-03,WEEKDAY,20,TRAIN,CC24,31235,5491
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW19,493,76
2024-03,WEEKDAY,5,TRAIN,EW19,3374,288
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1417,924
2024-03,WEEKDAY,15,TRAIN,SW1,3596,2395
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,SW5,67,748
2024-03,WEEKDAY,0,TRAIN,SW5,111,1248
2024-03,WEEKDAY,18,TRAIN,EW8/CC9,124026,134060
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,EW8/CC9,51636,48156
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,PE3,394,123
2024-03,WEEKDAY,5,TRAIN,PE3,1473,345
2024-03,WEEKDAY,5,TRAIN,SW4,903,59
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,SW4,211,6
2024-03,WEEKDAY,11,TRAIN,TE7,5819,2924
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,TE7,5252,2877
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,EW17,14094,14748
2024-03,WEEKDAY,15,TRAIN,EW17,19591,24303
2024-03,WEEKDAY,20,TRAIN,BP8,1677,2128
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,BP8,690,808
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,DT8,843,1561
2024-03,WEEKDAY,21,TRAIN,DT8,2175,2915
2024-03,WEEKDAY,23,TRAIN,BP2,104,966
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,BP2,29,339
2024-03,WEEKDAY,7,TRAIN,EW11,21025,23706
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,EW11,6176,5528
2024-03,WEEKDAY,18,TRAIN,CC16,25127,16783
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,CC16,4346,3657
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC25,477,65
2024-03,WEEKDAY,5,TRAIN,CC25,1145,300
2024-03,WEEKDAY,5,TRAIN,EW8/CC9,2960,1372
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,EW8/CC9,1655,243
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,NE8,16145,25404
2024-03,WEEKDAY,11,TRAIN,NE8,20785,25860
2024-03,WEEKDAY,0,TRAIN,NS2,557,3431
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,NS2,334,2269
2024-03,WEEKDAY,7,TRAIN,SE1,13049,9902
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,SE1,1950,721
2024-03,WEEKDAY,18,TRAIN,DT23,24130,10227
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT23,2897,2337
2024-03,WEEKDAY,15,TRAIN,DT21,9133,8523
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,DT21,4813,5042
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1711,4087
2024-03,WEEKDAY,13,TRAIN,TE22,1840,3821
2024-03,WEEKDAY,21,TRAIN,NS14,17455,44312
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,NS14,9489,20991
2024-03,WEEKDAY,11,TRAIN,NE15,18145,9373
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,NE15,14806,8381
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,EW29,4729,18657
2024-03,WEEKDAY,7,TRAIN,EW29,12127,119154
2024-03,WEEKDAY,7,TRAIN,NS28,1433,3229
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,NS28,259,1416
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,EW26,15192,6057
2024-03,WEEKDAY,6,TRAIN,EW26,68371,28789
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS28,4290,1078
2024-03,WEEKDAY,18,TRAIN,NS28,3501,1786
2024-03,WEEKENDS/HOLIDAY,6,TRAIN,PE5,1549,189
2024-03,WEEKDAY,6,TRAIN,PE5,11236,1412
2024-03,WEEKDAY,10,TRAIN,NS12,14170,5942
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,NS12,11257,5362
2024-03,WEEKDAY,21,TRAIN,EW29,10001,5558
2024-03,WEEKENDS/HOLIDAY,21,TRAIN,EW29,3666,7054
2024-03,WEEKENDS/HOLIDAY,13,TRAIN,EW28,15868,10324
2024-03,WEEKDAY,13,TRAIN,EW28,21040,16069
2024-03,WEEKDAY,7,TRAIN,TE18,1971,6252
2024-03,WEEKENDS/HOLIDAY,7,TRAIN,TE18,504,1283
2024-03,WEEKENDS/HOLIDAY,11,TRAIN,TE16,5836,3585
2024-03,WEEKDAY,11,TRAIN,TE16,7192,4418
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,NS2,16117,19784
2024-03,WEEKDAY,18,TRAIN,NS2,53312,91395
2024-03,WEEKDAY,10,TRAIN,BP13,1455,606
2024-03,WEEKENDS/HOLIDAY,10,TRAIN,BP13,1071,470
2024-03,WEEKDAY,23,TRAIN,NS14,7133,22789
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,NS14,4900,13476
2024-03,WEEKDAY,8,TRAIN,CC21,13269,12068
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,CC21,2614,4180
2024-03,WEEKDAY,23,TRAIN,CC21,3803,2474
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,CC21,2001,1617
2024-03,WEEKDAY,16,TRAIN,NE1/CC29,60497,41820
2024-03,WEEKENDS/HOLIDAY,16,TRAIN,NE1/CC29,43710,37572
2024-03,WEEKENDS/HOLIDAY,0,TRAIN,CC19/DT9,97,273
2024-03,WEEKDAY,0,TRAIN,CC19/DT9,144,439
2024-03,WEEKDAY,9,TRAIN,NS18,24644,14284
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,NS18,11091,4251
2024-03,WEEKDAY,5,TRAIN,CC16,1209,261
2024-03,WEEKENDS/HOLIDAY,5,TRAIN,CC16,327,77
2024-03,WEEKENDS/HOLIDAY,14,TRAIN,CC28,1770,1655
2024-03,WEEKDAY,14,TRAIN,CC28,1892,2211
2024-03,WEEKDAY,12,TRAIN,EW28,22877,13992
2024-03,WEEKENDS/HOLIDAY,12,TRAIN,EW28,17905,8953
2024-03,WEEKDAY,20,TRAIN,CC3,14445,3627
2024-03,WEEKENDS/HOLIDAY,20,TRAIN,CC3,9881,2946
2024-03,WEEKDAY,23,TRAIN,DT31,1219,5944
2024-03,WEEKENDS/HOLIDAY,23,TRAIN,DT31,648,3443
2024-03,WEEKENDS/HOLIDAY,18,TRAIN,DT29,4379,4557
2024-03,WEEKDAY,18,TRAIN,DT29,12436,25337
2024-03,WEEKDAY,17,TRAIN,CC11,76625,15241
2024-03,WEEKENDS/HOLIDAY,17,TRAIN,CC11,11166,8028
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,BP9,1877,1081
2024-03,WEEKDAY,9,TRAIN,BP9,3152,2446
2024-03,WEEKENDS/HOLIDAY,15,TRAIN,BP6/DT1,21705,21810
2024-03,WEEKDAY,15,TRAIN,BP6/DT1,27314,35111
2024-03,WEEKDAY,9,TRAIN,BP6/DT1,61180,28862
2024-03,WEEKENDS/HOLIDAY,9,TRAIN,BP6/DT1,26549,15318
2024-03,WEEKENDS/HOLIDAY,8,TRAIN,NS25/EW13,3235,25084
