,WeekendTapIn,YearMonth,WeekendTapOut,BusStopCode,WeekdayTapIn,WeekdayTapOut
469,5540.0,2024-03,2805.0,13062,12659.0,4238.0
470,5444.0,2024-03,2480.0,13063,8173.0,3874.0
471,6320.0,2024-03,13558.0,13069,10628.0,23697.0
472,6574.0,2024-03,3672.0,13071,14175.0,7584.0
473,3137.0,2024-03,5786.0,13079,6794.0,11771.0
474,5984.0,2024-03,5230.0,13081,13238.0,12280.0
475,4505.0,2024-03,5716.0,13089,11115.0,12691.0
476,11113.0,2024-03,10183.0,13091,21537.0,18865.0
477,9288.0,2024-03,11772.0,13099,16710.0,24121.0
478,3691.0,2024-03,5720.0,13101,7330.0,13775.0
479,8882.0,2024-03,6032.0,13109,20400.0,12081.0
480,2304.0,2024-03,1719.0,13119,5774.0,3276.0
481,20533.0,2024-03,12590.0,13121,28958.0,17327.0
482,9883.0,2024-03,15267.0,13139,13788.0,22933.0
483,6498.0,2024-03,3182.0,13141,13644.0,7269.0
484,2327.0,2024-03,4806.0,13159,6145.0,10313.0
485,310.0,2024-03,180.0,13169,602.0,517.0
486,1157.0,2024-03,1236.0,13171,3048.0,2974.0
487,706.0,2024-03,964.0,13179,1627.0,2373.0
488,248.0,2024-03,176.0,13181,829.0,491.0
489,297.0,2024-03,336.0,13189,678.0,935.0
490,5503.0,2024-03,11614.0,13191,9596.0,26412.0
491,9725.0,2024-03,4517.0,13199,22433.0,9032.0
492,822.0,2024-03,2450.0,13201,3189.0,7000.0
493,1383.0,2024-03,266.0,13209,3506.0,1111.0
494,31995.0,2024-03,39696.0,14009,53259.0,73309.0
495,1351.0,2024-03,1859.0,14011,2285.0,2662.0
496,2348.0,2024-03,2669.0,14019,4239.0,5751.0
497,1322.0,2024-03,3220.0,14021,2839.0,6033.0
498,14103.0,2024-03,6304.0,14029,26548.0,12278.0
499,14140.0,2024-03,5972.0,14031,37799.0,13902.0
500,6703.0,2024-03,10208.0,14039,16538.0,27288.0
501,6981.0,2024-03,11976.0,14041,15369.0,25737.0
502,7430.0,2024-03,2705.0,14049,15520.0,5876.0
503,3683.0,2024-03,3967.0,14051,7819.0,8263.0
504,4033.0,2024-03,4061.0,14059,9319.0,8885.0
505,1560.0,2024-03,1574.0,14061,3909.0,3823.0
506,1387.0,2024-03,860.0,14069,3194.0,3074.0
507,515.0,2024-03,429.0,14071,1479.0,1193.0
508,309.0,2024-03,153.0,14081,366.0,279.0
509,149.0,2024-03,275.0,14089,295.0,337.0
510,827.0,2024-03,987.0,14101,1584.0,1365.0
511,1383.0,2024-03,428.0,14109,3846.0,774.0
512,41471.0,2024-03,6894.0,14119,74968.0,17026.0
513,24407.0,2024-03,7417.0,14121,55926.0,19963.0
514,39075.0,2024-03,62034.0,14129,68126.0,147806.0
515,8675.0,2024-03,11608.0,14131,20107.0,25350.0
516,4939.0,2024-03,9945.0,14139,10849.0,20788.0
517,80720.0,2024-03,96304.0,14141,172694.0,153193.0
518,5882.0,2024-03,7800.0,14151,11647.0,12646.0
519,11346.0,2024-03,9521.0,14159,18511.0,17498.0
520,14105.0,2024-03,17411.0,14161,41678.0,40398.0
521,22330.0,2024-03,12117.0,14169,48506.0,30881.0
522,1830.0,2024-03,1780.0,14171,4708.0,2124.0
523,3340.0,2024-03,2785.0,14179,4996.0,6441.0
524,3021.0,2024-03,1676.0,14189,10467.0,3860.0
525,5043.0,2024-03,6906.0,14191,15256.0,16966.0
526,6499.0,2024-03,4162.0,14199,16825.0,11828.0
527,6548.0,2024-03,5811.0,14201,23410.0,15431.0
528,5006.0,2024-03,6596.0,14209,14150.0,24655.0
529,625.0,2024-03,1826.0,14211,10192.0,5614.0
530,1872.0,2024-03,3662.0,14219,6626.0,14940.0
531,4395.0,2024-03,6659.0,14221,6796.0,16679.0
532,7406.0,2024-03,4112.0,14229,15045.0,6947.0
533,3346.0,2024-03,4310.0,14231,10433.0,8931.0
534,7730.0,2024-03,4725.0,14239,19675.0,13097.0
535,7905.0,2024-03,9656.0,14241,31924.0,45203.0
536,7422.0,2024-03,7903.0,14249,32579.0,28255.0
537,5150.0,2024-03,4418.0,14259,9398.0,7676.0
538,7276.0,2024-03,14054.0,14269,13427.0,26934.0
539,3865.0,2024-03,6599.0,14271,8112.0,13773.0
540,21969.0,2024-03,20681.0,14279,42020.0,41530.0
541,11343.0,2024-03,8719.0,14281,21128.0,16360.0
542,8314.0,2024-03,11730.0,14291,19802.0,26753.0
543,6214.0,2024-03,2627.0,14299,13702.0,7241.0
544,3414.0,2024-03,4510.0,14309,6468.0,8946.0
545,2309.0,2024-03,3527.0,14319,4654.0,7323.0
546,5285.0,2024-03,7632.0,14329,11279.0,16028.0
547,6178.0,2024-03,3299.0,14331,12153.0,5381.0
548,4515.0,2024-03,9777.0,14339,7980.0,21361.0
549,3032.0,2024-03,684.0,14341,6060.0,1256.0
550,1667.0,2024-03,6447.0,14349,3293.0,13274.0
551,1875.0,2024-03,2045.0,14351,4353.0,4010.0
552,3588.0,2024-03,2568.0,14359,7005.0,5935.0
553,3112.0,2024-03,4318.0,14369,8490.0,15132.0
554,11535.0,2024-03,12172.0,14379,22683.0,23437.0
555,16797.0,2024-03,10949.0,14381,35001.0,21729.0
556,4229.0,2024-03,14628.0,14389,13072.0,32731.0
557,4301.0,2024-03,4241.0,14391,10705.0,8899.0
558,5538.0,2024-03,5591.0,14399,13262.0,15151.0
559,3305.0,2024-03,1838.0,14471,10826.0,5035.0
560,2683.0,2024-03,3848.0,14489,4661.0,7154.0
561,3981.0,2024-03,1942.0,14491,7160.0,3609.0
562,1961.0,2024-03,3326.0,14499,3242.0,6080.0
563,4079.0,2024-03,6666.0,14501,8522.0,13662.0
564,4878.0,2024-03,2951.0,14509,9172.0,6140.0
565,901.0,2024-03,8819.0,14519,1168.0,14037.0
566,64.0,2024-03,1748.0,14521,53.0,3148.0
567,1772.0,2024-03,9.0,14529,2615.0,29.0
568,7785.0,2024-03,5439.0,14539,5733.0,4888.0
569,11970.0,2024-03,7874.0,15041,63892.0,35301.0
570,5462.0,2024-03,8111.0,15049,20192.0,45124.0
571,3134.0,2024-03,2298.0,15051,31613.0,30689.0
572,2169.0,2024-03,3293.0,15059,21564.0,31824.0
573,1528.0,2024-03,947.0,15071,4489.0,2813.0
574,870.0,2024-03,1103.0,15079,2580.0,4151.0
575,548.0,2024-03,85.0,15091,1448.0,298.0
576,190.0,2024-03,838.0,15099,642.0,2356.0
577,13.0,2024-03,9.0,15101,8.0,14.0
578,15.0,2024-03,54.0,15109,11.0,69.0
579,123.0,2024-03,38.0,15111,2901.0,736.0
580,28.0,2024-03,151.0,15119,131.0,3311.0
581,140.0,2024-03,15.0,15121,5072.0,254.0
582,10.0,2024-03,162.0,15129,192.0,5678.0
583,414.0,2024-03,1636.0,15131,3032.0,15160.0
584,2051.0,2024-03,663.0,15139,24412.0,5197.0
585,2209.0,2024-03,2149.0,15141,7128.0,8526.0
586,1609.0,2024-03,2412.0,15149,12793.0,9261.0
587,1212.0,2024-03,2495.0,15151,12290.0,21367.0
588,1625.0,2024-03,1187.0,15159,21685.0,13623.0
589,1824.0,2024-03,2896.0,15161,13599.0,19411.0
590,3852.0,2024-03,1999.0,15169,23632.0,17571.0
591,32.0,2024-03,59.0,15181,246.0,1040.0
592,64.0,2024-03,63.0,15189,1537.0,551.0
593,6341.0,2024-03,9077.0,15191,19254.0,31333.0
594,5503.0,2024-03,2401.0,15199,19338.0,8787.0
595,736.0,2024-03,1535.0,15201,1737.0,2922.0
596,3433.0,2024-03,2522.0,15209,7044.0,6559.0
597,307.0,2024-03,395.0,15211,526.0,869.0
598,2830.0,2024-03,2163.0,15219,5785.0,5200.0
599,6626.0,2024-03,8015.0,15221,15802.0,16021.0
600,6981.0,2024-03,6576.0,15229,13540.0,14394.0
601,6745.0,2024-03,8437.0,16009,24671.0,28262.0
602,17139.0,2024-03,6024.0,16011,54032.0,13612.0
603,8303.0,2024-03,18928.0,16019,25098.0,59874.0
604,342.0,2024-03,654.0,16021,1832.0,3097.0
605,436.0,2024-03,381.0,16029,2393.0,2384.0
606,1800.0,2024-03,3726.0,16031,8003.0,26409.0
607,4190.0,2024-03,1788.0,16039,24959.0,9691.0
608,3811.0,2024-03,4510.0,16041,10756.0,10730.0
609,3845.0,2024-03,3170.0,16049,15100.0,10849.0
610,1617.0,2024-03,1844.0,16051,2631.0,3698.0
611,2282.0,2024-03,1828.0,16059,4173.0,3502.0
612,5183.0,2024-03,5044.0,16061,18684.0,17974.0
613,6536.0,2024-03,5414.0,16069,23384.0,18197.0
614,1654.0,2024-03,1841.0,16071,4041.0,4438.0
615,1936.0,2024-03,1970.0,16079,4824.0,5072.0
616,5593.0,2024-03,5597.0,16081,10420.0,12084.0
617,6405.0,2024-03,5663.0,16089,14631.0,11175.0
618,4232.0,2024-03,2378.0,16091,30979.0,22553.0
619,1687.0,2024-03,3046.0,16099,27461.0,26929.0
620,146.0,2024-03,1442.0,16101,798.0,6530.0
621,1480.0,2024-03,15.0,16109,7706.0,155.0
622,116.0,2024-03,438.0,16111,2102.0,5484.0
623,376.0,2024-03,28.0,16119,4704.0,37.0
624,467.0,2024-03,484.0,16121,4874.0,5836.0
625,1707.0,2024-03,276.0,16131,10142.0,1146.0
626,177.0,2024-03,1003.0,16139,828.0,7449.0
627,1199.0,2024-03,237.0,16141,9628.0,2280.0
628,566.0,2024-03,1733.0,16149,5856.0,15087.0
629,6708.0,2024-03,1530.0,16151,25224.0,6005.0
630,1787.0,2024-03,8646.0,16159,6630.0,38991.0
631,661.0,2024-03,2103.0,16161,524.0,7676.0
632,5411.0,2024-03,1290.0,16169,15230.0,1932.0
633,327.0,2024-03,2678.0,16171,521.0,6330.0
634,3307.0,2024-03,1872.0,16179,11832.0,4786.0
635,142.0,2024-03,1905.0,16181,666.0,23496.0
636,3650.0,2024-03,1888.0,16189,39458.0,18546.0
637,1.0,2024-03,483.0,16191,8.0,1487.0
638,733.0,2024-03,316.0,16199,6933.0,2666.0
639,1249.0,2024-03,1694.0,16201,3230.0,3123.0
640,1402.0,2024-03,1118.0,16209,2846.0,3450.0
641,19.0,2024-03,39.0,16211,65.0,125.0
642,11.0,2024-03,40.0,16219,59.0,137.0
643,3214.0,2024-03,798.0,16221,8539.0,2402.0
644,857.0,2024-03,7391.0,16229,3264.0,20097.0
645,2884.0,2024-03,883.0,16231,8345.0,2847.0
646,842.0,2024-03,2916.0,16239,2568.0,8251.0
647,855.0,2024-03,162.0,16241,1905.0,538.0
648,152.0,2024-03,704.0,16249,532.0,1689.0
649,7143.0,2024-03,3966.0,16891,14661.0,7710.0
650,6430.0,2024-03,6258.0,16991,16579.0,12228.0
651,158107.0,2024-03,96419.0,17009,358457.0,191190.0
652,2254.0,2024-03,1690.0,17011,4722.0,4002.0
653,1907.0,2024-03,3273.0,17019,4663.0,6645.0
654,6125.0,2024-03,5055.0,17021,11552.0,11789.0
655,4130.0,2024-03,5380.0,17029,9838.0,11268.0
656,4471.0,2024-03,4380.0,17031,16208.0,9724.0
657,5299.0,2024-03,3131.0,17039,10291.0,10169.0
658,54933.0,2024-03,27988.0,17041,100556.0,54032.0
659,20071.0,2024-03,40546.0,17049,39852.0,71052.0
660,3527.0,2024-03,7884.0,17051,13038.0,17537.0
661,10216.0,2024-03,3612.0,17059,23128.0,12275.0
662,4769.0,2024-03,21780.0,17061,11352.0,49154.0
663,20608.0,2024-03,4230.0,17069,44583.0,9857.0
664,1244.0,2024-03,7396.0,17071,2972.0,15545.0
665,8475.0,2024-03,1533.0,17079,18043.0,3614.0
666,3767.0,2024-03,1087.0,17081,5274.0,2384.0
667,8643.0,2024-03,2361.0,17091,21132.0,6353.0
668,3298.0,2024-03,13459.0,17099,11057.0,28982.0
669,3977.0,2024-03,6422.0,17101,9046.0,15355.0
670,4448.0,2024-03,2775.0,17109,11977.0,6040.0
671,3264.0,2024-03,4460.0,17111,7156.0,12461.0
672,3643.0,2024-03,2009.0,17119,10386.0,5190.0
673,13344.0,2024-03,13117.0,17121,35767.0,39199.0
674,8951.0,2024-03,5491.0,17129,22300.0,12460.0
675,1132.0,2024-03,1685.0,17131,4935.0,6065.0
676,2111.0,2024-03,1885.0,17139,7869.0,5861.0
677,5253.0,2024-03,6589.0,17141,13181.0,22515.0
678,5401.0,2024-03,3986.0,17149,17148.0,8854.0
679,21976.0,2024-03,28028.0,17151,46588.0,67608.0
680,29112.0,2024-03,19853.0,17159,71156.0,43208.0
681,10295.0,2024-03,31031.0,17161,25943.0,71578.0
682,10443.0,2024-03,5918.0,17169,22776.0,14686.0
683,140473.0,2024-03,178724.0,17171,333695.0,432051.0
684,84792.0,2024-03,115255.0,17179,215608.0,270389.0
685,4518.0,2024-03,3308.0,17181,11732.0,6676.0
686,9398.0,2024-03,9409.0,17189,20634.0,22376.0
687,7517.0,2024-03,7801.0,17191,20868.0,19409.0
688,18752.0,2024-03,19579.0,17201,37911.0,39561.0
689,1210.0,2024-03,4126.0,17211,2811.0,9046.0
690,3622.0,2024-03,1306.0,17219,7951.0,2406.0
691,7921.0,2024-03,8246.0,17221,16254.0,16804.0
692,9397.0,2024-03,8916.0,17229,21565.0,19128.0
693,38342.0,2024-03,869.0,17239,83255.0,2456.0
694,3061.0,2024-03,4253.0,17241,6957.0,8926.0
695,3852.0,2024-03,2467.0,17249,7449.0,5346.0
696,1311.0,2024-03,7671.0,17251,3133.0,16649.0
697,10723.0,2024-03,8958.0,17259,23044.0,20770.0
698,2198.0,2024-03,7003.0,17269,5426.0,16196.0
699,4570.0,2024-03,9272.0,17279,8830.0,19947.0
700,1137.0,2024-03,1347.0,17289,2641.0,4311.0
701,171.0,2024-03,323.0,17291,251.0,463.0
702,202.0,2024-03,292.0,17299,358.0,353.0
703,2050.0,2024-03,752.0,17301,2678.0,1320.0
704,774.0,2024-03,1561.0,17309,1434.0,2419.0
705,833.0,2024-03,892.0,17311,2223.0,3490.0
706,2512.0,2024-03,1953.0,17319,7316.0,4749.0
707,972.0,2024-03,1261.0,17321,4178.0,4640.0
708,2205.0,2024-03,1539.0,17329,6797.0,4877.0
709,756.0,2024-03,368.0,17331,3866.0,1939.0
710,416.0,2024-03,700.0,17339,2185.0,4521.0
711,1096.0,2024-03,730.0,17351,986.0,1224.0
712,382.0,2024-03,378.0,17359,428.0,294.0
713,2476.0,2024-03,1650.0,17361,3219.0,3415.0
714,4684.0,2024-03,7367.0,17369,9513.0,10206.0
715,2355.0,2024-03,14262.0,17371,4970.0,31352.0
716,5230.0,2024-03,1632.0,17379,10294.0,3896.0
717,2399.0,2024-03,2187.0,17381,3841.0,4601.0
718,2129.0,2024-03,2584.0,17389,5251.0,4405.0
719,4834.0,2024-03,3567.0,18011,13796.0,6837.0
720,5220.0,2024-03,5908.0,18019,11956.0,17408.0
721,28.0,2024-03,72.0,18021,627.0,2940.0
722,139.0,2024-03,57.0,18029,2616.0,2158.0
723,5846.0,2024-03,8935.0,18041,9721.0,16565.0
724,5986.0,2024-03,4011.0,18049,17880.0,12412.0
725,106.0,2024-03,44.0,18051,4084.0,875.0
726,39.0,2024-03,79.0,18059,979.0,1059.0
727,56.0,2024-03,3.0,18061,1199.0,29.0
728,10.0,2024-03,13.0,18069,486.0,416.0
729,8873.0,2024-03,2388.0,18071,43612.0,10672.0
730,2190.0,2024-03,7567.0,18079,10105.0,42597.0
731,85.0,2024-03,2.0,18081,1377.0,25.0
732,145.0,2024-03,78.0,18089,2092.0,2473.0
733,6.0,2024-03,1.0,18099,135.0,95.0
734,1943.0,2024-03,2344.0,18101,14720.0,15064.0
735,757.0,2024-03,1228.0,18109,9452.0,13444.0
736,1932.0,2024-03,2142.0,18111,15546.0,11852.0
737,1670.0,2024-03,1480.0,18119,14484.0,11538.0
738,941.0,2024-03,2279.0,18121,4673.0,15167.0
739,2238.0,2024-03,1136.0,18129,18077.0,8899.0
740,2065.0,2024-03,1635.0,18131,11330.0,9423.0
741,5653.0,2024-03,4750.0,18141,17491.0,17489.0
742,2345.0,2024-03,2863.0,18149,11176.0,10452.0
743,744.0,2024-03,118.0,18151,2965.0,656.0
744,192.0,2024-03,739.0,18159,1075.0,2925.0
745,11.0,2024-03,78.0,18171,16.0,264.0
746,69.0,2024-03,53.0,18179,309.0,79.0
747,86.0,2024-03,594.0,18181,527.0,2181.0
748,516.0,2024-03,0.0,18189,2736.0,23.0
749,286.0,2024-03,284.0,18191,316.0,482.0
750,516.0,2024-03,17.0,18199,909.0,30.0
751,420.0,2024-03,489.0,18201,3160.0,3315.0
752,400.0,2024-03,431.0,18211,804.0,1171.0
753,42.0,2024-03,88.0,18221,94.0,362.0
754,97.0,2024-03,59.0,18239,242.0,209.0
755,21.0,2024-03,282.0,18241,115.0,6856.0
756,219.0,2024-03,9.0,18249,3970.0,227.0
757,0.0,2024-03,65.0,18251,35.0,1123.0
758,2.0,2024-03,128.0,18261,223.0,6957.0
759,106.0,2024-03,2.0,18269,6097.0,75.0
760,26.0,2024-03,304.0,18271,427.0,5458.0
761,224.0,2024-03,2.0,18279,4615.0,42.0
762,23.0,2024-03,293.0,18281,116.0,1751.0
763,1725.0,2024-03,1283.0,18289,10124.0,8445.0
764,355.0,2024-03,1020.0,18301,1778.0,6344.0
765,900.0,2024-03,343.0,18309,7069.0,1700.0
766,173.0,2024-03,690.0,18311,796.0,2667.0
767,596.0,2024-03,139.0,18319,3164.0,606.0
768,197.0,2024-03,1784.0,18321,773.0,2501.0
769,1530.0,2024-03,125.0,18329,3708.0,539.0
770,3937.0,2024-03,796.0,18331,13102.0,6875.0
771,629.0,2024-03,2236.0,18339,7084.0,11374.0
772,21133.0,2024-03,18430.0,19011,40184.0,36916.0
773,21463.0,2024-03,19130.0,19019,42787.0,39672.0
774,987.0,2024-03,844.0,19021,4586.0,2752.0
775,555.0,2024-03,1492.0,19029,2352.0,4114.0
776,16009.0,2024-03,19747.0,19031,53037.0,53372.0
777,27025.0,2024-03,16321.0,19039,68221.0,58036.0
778,711.0,2024-03,1071.0,19041,3634.0,6926.0
779,1111.0,2024-03,933.0,19049,13333.0,6342.0
780,9209.0,2024-03,1587.0,19051,21130.0,6745.0
781,2024.0,2024-03,8883.0,19059,7085.0,17835.0
782,639.0,2024-03,351.0,19061,5070.0,4301.0
783,296.0,2024-03,515.0,19069,1759.0,1924.0
784,11487.0,2024-03,11705.0,19071,37529.0,38815.0
785,1419.0,2024-03,726.0,19079,7664.0,6915.0
786,10274.0,2024-03,6422.0,19081,30158.0,14933.0
787,11492.0,2024-03,15002.0,19089,35550.0,40102.0
788,4090.0,2024-03,1670.0,19091,8612.0,3950.0
789,1480.0,2024-03,6834.0,19099,3975.0,11450.0
790,1850.0,2024-03,3758.0,20011,3611.0,10528.0
791,6627.0,2024-03,6440.0,20019,23317.0,19758.0
792,5252.0,2024-03,13818.0,20021,13497.0,36999.0
793,9877.0,2024-03,2908.0,20029,23530.0,6784.0
794,5799.0,2024-03,16211.0,20031,11032.0,43047.0
795,12821.0,2024-03,4633.0,20039,35468.0,9926.0
796,1938.0,2024-03,4417.0,20051,4362.0,11482.0
797,2827.0,2024-03,2091.0,20059,10484.0,8058.0
798,314.0,2024-03,568.0,20061,569.0,1498.0
799,244.0,2024-03,529.0,20069,957.0,803.0
800,1190.0,2024-03,3785.0,20081,2556.0,5146.0
801,2006.0,2024-03,1036.0,20089,2405.0,1663.0
802,8551.0,2024-03,16027.0,20101,25841.0,48750.0
803,23544.0,2024-03,10608.0,20109,63842.0,27557.0
804,3130.0,2024-03,2966.0,20121,7315.0,4828.0
805,4295.0,2024-03,4599.0,20129,9285.0,10779.0
806,2115.0,2024-03,1797.0,20131,8670.0,5469.0
807,2444.0,2024-03,2863.0,20139,7176.0,11673.0
808,1352.0,2024-03,2074.0,20141,2336.0,3471.0
809,3415.0,2024-03,1919.0,20149,6358.0,3736.0
810,1003.0,2024-03,755.0,20151,5848.0,2131.0
811,3098.0,2024-03,4255.0,20159,8221.0,9979.0
812,1277.0,2024-03,2096.0,20161,2008.0,3165.0
813,3002.0,2024-03,2277.0,20169,6048.0,3931.0
814,1093.0,2024-03,1537.0,20171,2082.0,3368.0
815,3915.0,2024-03,2142.0,20179,8408.0,3861.0
816,2072.0,2024-03,4204.0,20181,3291.0,7960.0
817,7220.0,2024-03,3417.0,20189,14599.0,5994.0
818,3423.0,2024-03,3351.0,20191,6374.0,6105.0
819,7393.0,2024-03,7377.0,20199,14739.0,14327.0
820,2321.0,2024-03,7105.0,20201,5246.0,14549.0
821,3645.0,2024-03,720.0,20209,6326.0,1361.0
822,6527.0,2024-03,5360.0,20211,9977.0,10145.0
823,5234.0,2024-03,4804.0,20219,10883.0,8990.0
824,10470.0,2024-03,19715.0,20231,23443.0,41494.0
825,26603.0,2024-03,15848.0,20239,56509.0,37182.0
826,1370.0,2024-03,211.0,20241,2036.0,296.0
827,640.0,2024-03,2991.0,20249,1514.0,7141.0
828,433.0,2024-03,1596.0,20251,1611.0,3829.0
829,1146.0,2024-03,1321.0,20259,7080.0,10388.0
830,6356.0,2024-03,2196.0,20261,13179.0,6072.0
831,1999.0,2024-03,5933.0,20269,4637.0,8807.0
832,5049.0,2024-03,6059.0,20271,20310.0,22029.0
833,2282.0,2024-03,3041.0,20281,11096.0,16164.0
834,713.0,2024-03,1422.0,20289,3049.0,6874.0
835,5428.0,2024-03,7667.0,20291,14633.0,19025.0
836,11573.0,2024-03,7657.0,20299,28806.0,19190.0
837,1394.0,2024-03,300.0,20309,6678.0,2026.0
838,2633.0,2024-03,864.0,20319,12923.0,5146.0
839,1608.0,2024-03,1357.0,20329,6710.0,5661.0
840,1793.0,2024-03,1240.0,20331,7751.0,8568.0
841,1302.0,2024-03,2408.0,20341,7279.0,11722.0
842,5998.0,2024-03,23458.0,21011,4952.0,17237.0
843,21326.0,2024-03,4529.0,21019,15499.0,4218.0
844,181.0,2024-03,774.0,21021,509.0,2957.0
845,1633.0,2024-03,814.0,21029,7314.0,2704.0
846,1006.0,2024-03,272.0,21041,2573.0,729.0
847,218.0,2024-03,1091.0,21049,543.0,2841.0
848,266.0,2024-03,330.0,21051,1643.0,1893.0
849,435.0,2024-03,604.0,21059,2334.0,2894.0
850,1927.0,2024-03,2668.0,21069,6703.0,11073.0
851,4315.0,2024-03,1187.0,21071,10199.0,4038.0
852,1797.0,2024-03,4686.0,21079,6556.0,13058.0
853,2125.0,2024-03,1868.0,21089,5958.0,7466.0
854,719.0,2024-03,529.0,21099,2310.0,2195.0
855,2036.0,2024-03,2364.0,21109,6910.0,7914.0
856,162.0,2024-03,20.0,21111,565.0,52.0
857,9.0,2024-03,123.0,21119,37.0,431.0
858,500.0,2024-03,78.0,21121,2081.0,415.0
859,33.0,2024-03,390.0,21129,192.0,1561.0
860,59.0,2024-03,10.0,21131,271.0,31.0
861,33.0,2024-03,56.0,21139,70.0,217.0
862,2004.0,2024-03,693.0,21141,7451.0,3375.0
863,1306.0,2024-03,2186.0,21149,5882.0,10536.0
864,888.0,2024-03,183.0,21151,4857.0,1263.0
865,254.0,2024-03,519.0,21159,1156.0,3200.0
866,4935.0,2024-03,2870.0,21161,10650.0,6830.0
867,467.0,2024-03,1262.0,21169,1236.0,2781.0
868,1437.0,2024-03,5076.0,21171,6379.0,17239.0
869,5235.0,2024-03,2344.0,21179,18145.0,11798.0
870,754.0,2024-03,1008.0,21181,1676.0,2450.0
871,1345.0,2024-03,1622.0,21189,3554.0,3858.0
872,995.0,2024-03,1361.0,21191,1424.0,2594.0
873,1542.0,2024-03,2038.0,21199,2767.0,3996.0
874,131.0,2024-03,244.0,21201,747.0,735.0
875,244.0,2024-03,164.0,21209,756.0,369.0
876,2232.0,2024-03,1203.0,21211,11516.0,4223.0
877,806.0,2024-03,1917.0,21219,2750.0,11126.0
878,1201.0,2024-03,2439.0,21229,3356.0,6389.0
879,412.0,2024-03,1746.0,21231,790.0,4350.0
880,942.0,2024-03,873.0,21239,2660.0,2287.0
881,7372.0,2024-03,5975.0,21241,15877.0,12972.0
882,5296.0,2024-03,7466.0,21249,10003.0,15950.0
883,206.0,2024-03,871.0,21251,938.0,5754.0
884,1063.0,2024-03,206.0,21259,6638.0,744.0
885,985.0,2024-03,144.0,21261,4027.0,1065.0
886,177.0,2024-03,947.0,21269,1019.0,5242.0
887,1916.0,2024-03,1063.0,21271,2653.0,1687.0
888,1019.0,2024-03,2493.0,21279,1650.0,4467.0
889,833.0,2024-03,80.0,21291,3846.0,239.0
890,66.0,2024-03,547.0,21299,145.0,3078.0
891,601.0,2024-03,11.0,21301,1959.0,44.0
892,36.0,2024-03,557.0,21309,145.0,3287.0
893,534.0,2024-03,27.0,21311,1372.0,76.0
894,81.0,2024-03,151.0,21319,367.0,446.0
895,2552.0,2024-03,95.0,21321,5458.0,294.0
896,58.0,2024-03,2579.0,21329,164.0,8666.0
897,683.0,2024-03,45.0,21331,3630.0,79.0
898,91.0,2024-03,643.0,21339,350.0,3584.0
899,41.0,2024-03,43.0,21341,123.0,190.0
900,44.0,2024-03,42.0,21349,220.0,241.0
901,44.0,2024-03,741.0,21351,723.0,2022.0
902,687.0,2024-03,335.0,21359,2550.0,2092.0
903,5620.0,2024-03,1701.0,21361,15911.0,8004.0
904,698.0,2024-03,3497.0,21369,11732.0,10243.0
905,16122.0,2024-03,16839.0,21371,36825.0,34172.0
906,16541.0,2024-03,15743.0,21379,33733.0,35718.0
907,456.0,2024-03,2330.0,21381,1730.0,7337.0
908,3219.0,2024-03,1577.0,21389,7513.0,3874.0
909,2593.0,2024-03,5201.0,21391,10417.0,14958.0
910,8352.0,2024-03,7935.0,21399,21473.0,22786.0
911,943.0,2024-03,571.0,21409,2801.0,1408.0
912,754.0,2024-03,4857.0,21411,1933.0,10416.0
913,6140.0,2024-03,1679.0,21419,13867.0,3885.0
914,24465.0,2024-03,24987.0,21421,47635.0,43735.0
915,25329.0,2024-03,23491.0,21429,39073.0,40975.0
916,12896.0,2024-03,14964.0,21431,25717.0,25276.0
917,6713.0,2024-03,8358.0,21439,12954.0,15239.0
918,24744.0,2024-03,17199.0,21441,40638.0,27420.0
919,29394.0,2024-03,43168.0,21449,43211.0,82751.0
920,2861.0,2024-03,8176.0,21451,6011.0,18545.0
921,8473.0,2024-03,2668.0,21459,19044.0,6438.0
922,617.0,2024-03,762.0,21461,1362.0,1949.0
923,1121.0,2024-03,754.0,21469,2617.0,1859.0
924,4418.0,2024-03,1078.0,21471,4375.0,1664.0
925,1776.0,2024-03,4918.0,21479,2789.0,5395.0
926,277.0,2024-03,305.0,21481,1978.0,2354.0
927,187.0,2024-03,649.0,21489,1011.0,1372.0
928,586.0,2024-03,409.0,21491,4483.0,1410.0
929,634.0,2024-03,749.0,21499,3618.0,4787.0
930,1447.0,2024-03,354.0,21501,9270.0,1891.0
931,441.0,2024-03,1368.0,21509,2182.0,8334.0
932,228.0,2024-03,1233.0,21511,1145.0,6712.0
933,1255.0,2024-03,252.0,21519,6804.0,1114.0
934,192.0,2024-03,1119.0,21521,632.0,5934.0
935,1091.0,2024-03,165.0,21529,5211.0,557.0
936,82.0,2024-03,682.0,21531,310.0,3462.0
937,612.0,2024-03,96.0,21539,3454.0,409.0
938,173.0,2024-03,629.0,21541,421.0,1662.0
939,596.0,2024-03,137.0,21549,1333.0,405.0
940,6875.0,2024-03,4624.0,21551,16145.0,12942.0
941,3689.0,2024-03,5728.0,21559,10568.0,12628.0
942,16578.0,2024-03,5425.0,21561,41321.0,14807.0
943,4007.0,2024-03,17113.0,21569,10643.0,41077.0
944,6653.0,2024-03,2271.0,21571,21615.0,4944.0
945,1575.0,2024-03,6420.0,21579,5457.0,27061.0
946,14591.0,2024-03,4090.0,21581,33037.0,8937.0
947,3182.0,2024-03,11552.0,21589,7249.0,26515.0
