,Description,RoadName,Longitude,Latitude,BusStopCode,LinkID
312,Opp Blk 71,Redhill Rd,103.8172559639682,1.28762380319765,10451,103093498
313,Blk 72,Redhill Rd,103.81639920301684,1.28754723360397,10459,103093498
314,Opp Blk 95,Kay Siang Rd,103.81169140516062,1.29680597432594,10461,112000118
315,Bef Margaret Dr,Kay Siang Rd,103.81216918970024,1.29668400003303,10469,112000118
316,Bef Tanglin Rd,Kay Siang Rd,103.81468220659576,1.29679993078344,10471,103004511
317,Aft Tanglin Rd,Kay Siang Rd,103.81547381025996,1.29668100002552,10479,103004506
318,Opp Blk 73,Redhill Cl,103.81797160113337,1.28784195484767,10481,103003063
319,Blk 73,Redhill Cl,103.81778388900165,1.28811638897142,10489,103003063
320,KAMPONG BAHRU TER,Spooner Rd,103.83401000002084,1.27585400417691,10499,103073119
321,Blk 104,Jln Bt Merah,103.82528065411316,1.28105845355429,10501,103079074
322,Blk 4,Delta Rd,103.826122,1.291728,10519,103086702
323,Opp Blk 36,Jln Rumah Tinggi,103.80924997344988,1.28883435010664,10599,103094063
324,Blk 161,Bt Merah Ctrl,103.81547665017668,1.28329993019059,10651,103064398
325,Blk 1003,Bt Merah Ctrl,103.81472833301792,1.28362333298689,10659,103103142
326,Opposite Ghim Moh Terminal,Ghim Moh Rd,103.789159,1.311072,11001,103092062
327,Ghim Moh Ter,Ghim Moh Rd,103.78932237623977,1.3110673548964,11009,103092062
328,Bef Blk 2,Jln Bt Merah,103.80565677295324,1.28679632523156,11019,103072698
329,Aft Queenstown NPC HQ,Queensway,103.80228694398484,1.28941805603102,11021,103090359
330,Blk 166/Aft Mei Chin Rd,Queensway,103.80202111098816,1.29013472201419,11029,103090355
331,Opp Queen's Cl,Queensway,103.80045500000118,1.29119666696879,11031,103077402
332,Blk 19,Queensway,103.79998683928974,1.29245762862665,11039,103072970
333,Aft C'wealth Dr,Queensway,103.79952333299494,1.29624499998226,11041,103089903
334,Opp Blessed Sacrament Ch,Queensway,103.79952549937242,1.2954609366563,11049,108002702
335,Opp Queenstown Polyclinic,Queensway,103.8002979755481,1.29872166703909,11051,113000520
336,Queenstown Polyclinic,Queensway,103.80097389222824,1.29882892782979,11059,113000556
337,Opp Queensway Sec Sch,Queensway,103.80118694402536,1.30265777802206,11061,113000536
338,Queensway Sec Sch,Queensway,103.80161762237655,1.30236853162324,11069,113000540
339,Blk 97,Queensway,103.80170944396954,1.30621305601609,11071,103116610
340,Opp Blk 95,Queensway,103.8018525000066,1.305441389003,11079,103090347
341,Viz Holland,Queensway,103.80258027799628,1.30851972202313,11081,103074612
342,Opp Holland Hill Lodge,Queensway,103.8033408735464,1.30946135492693,11089,103053714
343,Leedon Green,Farrer Rd,103.80367378215983,1.31219444050072,11091,103087956
344,Opp Leedon Green,Farrer Rd,103.80437666697586,1.31305333300118,11099,103085226
345,Farrer Rd Mkt,Farrer Rd,103.80596012189226,1.31614971080385,11101,103085214
346,Spanish Village,Farrer Rd,103.80574305602846,1.31552472199926,11109,103085214
347,Farrer Rd Stn Exit B,Farrer Rd,103.80771866952544,1.31780157259006,11111,103082231
348,Farrer Rd Stn Exit A,Farrer Rd,103.80785606728588,1.31747833490912,11119,103082231
349,Queens Condo,C'wealth Ave,103.8070669441734,1.2928849988829,11131,103086895
350,Blk 53A CP,C'wealth Ave,103.80744694841285,1.2931986108138,11139,103086895
351,Queenstown Stn Exit A/D,C'wealth Ave,103.80582510668432,1.29463705145492,11141,103067607
352,Queenstown Stn Exit B/C,C'wealth Ave,103.80596280094792,1.29506407111991,11149,103067607
353,Blk 42,C'wealth Ave,103.80247592925552,1.29863585845076,11151,103086878
354,Aft Ch Of Our Saviour,C'wealth Ave,103.8036265685558,1.29800440816386,11159,103086874
355,C'Wealth Stn Exit A/D,C'wealth Ave,103.7983908330214,1.30213305598263,11161,103116778
356,C'Wealth Stn Exit B/C,C'wealth Ave,103.79838166697326,1.30270500001823,11169,103116782
357,Opp Blk 7B,C'wealth Ave,103.79479722196947,1.30535666699303,11171,103086947
358,Blk 8,C'wealth Ave,103.79427940117534,1.30627521395682,11179,103074739
359,Opp Blk 43,C'wealth Ave,103.79227638896938,1.30722333300814,11181,103108410
360,Blk 43,C'wealth Ave,103.79254222202354,1.30740138898924,11189,103108410
361,The Star Vista,C'wealth Ave West,103.7883731546267,1.30801640815091,11191,103086915
362,Blk 15,C'wealth Ave West,103.78843145303216,1.30837970735444,11199,103086915
363,CSC Dempsey Clubhse,Holland Rd,103.81186453577432,1.30692642897557,11201,103089959
364,Opp Peirce Rd,Holland Rd,103.81038349817638,1.30817280849852,11209,103074510
365,Aft Peirce Rd,Holland Rd,103.80939522851014,1.30838779885113,11211,103084998
366,Great Eastern Mansions,Holland Rd,103.80716407830104,1.30988506093033,11219,103082971
367,Lien Twrs,Holland Rd,103.805506,1.310019,11221,103108816
368,Sommerville Pk,Holland Rd,103.80522542227166,1.31060065879064,11229,103108816
369,Aft Hyll on Holland,Holland Rd,103.80119919777994,1.31115316310297,11231,103085888
370,Fairlodge,Holland Rd,103.80165517330278,1.31152857401616,11239,103085888
371,Opp Blk 21,Holland Dr,103.79274002213415,1.31119887945564,11259,103099986
372,Holland Village,Holland Rd,103.79444621838488,1.31223168432152,11261,103026388
373,Opp Holland Village,Holland Rd,103.79453796697418,1.31256112590195,11269,103086007
374,Aft East Sussex Lane,Holland Rd,103.79008416699844,1.31473444398294,11271,104008314
375,Aft Coronation Rd West,Holland Rd,103.79069259768109,1.31466878886978,11279,103084922
376,Aft Tan Boon Chong Ave,Holland Rd,103.78852194399074,1.31622694399746,11281,103073518
377,Opp Tan Boon Chong Ave,Holland Rd,103.78904342517946,1.31618891387774,11289,103073518
378,Cold Storage Jelita,Holland Rd,103.78592333300938,1.31792777802094,11291,103071842
379,Opp Cold Storage Jelita,Holland Rd,103.78558843680226,1.31826975603165,11299,103071842
380,Hse No. 578,Sixth Ave,103.78790067716272,1.31803972093441,11301,103084863
381,Hse No. 589,Sixth Ave,103.78842993526158,1.31862443850443,11309,103074522
382,Hse No. 532,Sixth Ave,103.78918694402276,1.31989638898836,11311,103071835
383,Opp Hse No. 516,Sixth Ave,103.78959970624804,1.3203063798654,11319,103071835
384,Opp Regent Villa,Sixth Ave,103.79010361098511,1.32123138902898,11321,103085218
385,Regent Villa,Sixth Ave,103.7909809400838,1.32236139685053,11329,103106274
386,Opp Dynasty Gdn II,Sixth Ave,103.7914466857562,1.32320918827361,11331,103105394
387,Dynasty Lodge,Sixth Ave,103.79204722198944,1.32398638897489,11339,103076670
388,Garlick Ville,Sixth Ave,103.7928279089426,1.32551506183496,11341,103085842
389,Opp Garlick Ville,Sixth Ave,103.79304,1.325628,11349,103085842
390,Blk 13,Ghim Moh Rd,103.78945112775229,1.30934571218561,11351,103022323
391,Opp Blk 13,Ghim Moh Rd,103.78968608347115,1.30931022636473,11359,103022323
392,Buona Vista Stn Exit C,Nth Buona Vista Rd,103.79058123542396,1.30649698638726,11361,103073422
393,Buona Vista Stn Exit D,Nth Buona Vista Rd,103.79084827741468,1.3063259638605,11369,103073422
394,Buona Vista Ter,Nth Buona Vista Rd,103.79236323128612,1.30917002463976,11379,107001439
395,Blk 10A,Holland Dr,103.79328294102336,1.30841137865065,11381,103099990
396,Buona Vista CC,Holland Dr,103.7929321687807,1.30906501014268,11389,103099990
397,Holland V Stn/Blk12,Holland Ave,103.79507444402137,1.30906722197973,11401,103084258
398,Blk 9,Holland Ave,103.7943258330196,1.3076441670056,11409,103026367
399,Holland V Stn Exit A,Holland Ave,103.79604399202724,1.31102981378085,11419,103044534
400,Opp Blk 115B,C'wealth Dr,103.7983633329984,1.30454000002017,11429,104004939
401,Blk 92,C'wealth Dr,103.80029777801457,1.30606472198412,11439,103113687
402,Blk 58,C'wealth Dr,103.79754055603178,1.29780416697573,11441,103112454
403,Blk 37B,C'wealth Dr,103.79760333302292,1.29840527801842,11449,103112454
404,Blk 72,C'wealth Dr,103.79707277801477,1.30034972200468,11451,103101971
405,Blk 50,C'wealth Dr,103.7968519439962,1.30097055597804,11459,103101971
406,Queensway Sec Sch,Margaret Dr,103.80188584326886,1.30113503392421,11469,103063055
407,Opp The Fisherman Ch,Margaret Dr,103.80315156606572,1.29951892595663,11471,103052931
408,Queenstown Lib,Margaret Dr,103.8060054035445,1.29811518922625,11481,103064402
409,Blk 30,Margaret Dr,103.804395,1.298817,11489,103064407
410,Opp Queenstown Pr Sch,Margaret Dr,103.8076364994003,1.29710202847016,11491,103047307
411,Queenstown Pr Sch,Margaret Dr,103.8078866333446,1.29685053610951,11499,103047307
412,Alexandra Hosp,Alexandra Rd,103.80251884462383,1.2859468736223,11511,103072058
413,Opp Queensway Shop Ctr,Alexandra Rd,103.80334129425304,1.28665742231261,11519,103105051
414,Anchorpoint,Alexandra Rd,103.80543003047168,1.2885710102662,11521,103089554
415,Bef IKEA Ind Bldg,Alexandra Rd,103.8060909305284,1.28903120647732,11529,103089470
416,Opp Lea Hin Hardware Fty,Alexandra Rd,103.80753083302794,1.29108833302538,11531,103061946
417,Lea Hin Hardware Fty,Alexandra Rd,103.80786180498694,1.29117049549107,11539,103071991
418,Opp Queens,Stirling Rd,103.80578500139798,1.29235984013148,11541,103004778
419,Tiong Ghee Tp,Stirling Rd,103.8040959835246,1.29126703051517,11551,103001523
420,Blk 166,Stirling Rd,103.80247592924285,1.29107396045212,11561,103077894
421,Blk 158,Mei Ling St,103.80303321252237,1.29256489056942,11579,103093643
422,Blk 157,Mei Ling St,103.80400524995773,1.292991881006,11589,103010883
423,Blk 153,Mei Ling St,103.80314888900556,1.29420805600708,11599,103093646
424,Blk 163,Mei Chin Rd,103.80212194401808,1.29188972202709,11609,103008518
425,Bef Moonbeam Wk,Holland Rd,103.78243055601492,1.31907638897016,12021,103074567
426,Opp Moonbeam Wk,Holland Rd,103.7824392109149,1.31958369390988,12029,103074567
427,Pandan Valley Condo,Ulu Pandan Rd,103.7796285552172,1.3208008510991,12031,103114967
428,Opp Pandan Valley Condo,Ulu Pandan Rd,103.78018998386835,1.32104526183447,12039,103048739
429,Aft Pandan Valley,Ulu Pandan Rd,103.77653442120544,1.32049172685895,12041,103071630
430,Opp Pandan Valley,Ulu Pandan Rd,103.776558889914,1.32091131971837,12049,103071630
431,Pine Gr Condo,Ulu Pandan Rd,103.7750613105408,1.3204289505949,12051,103085299
432,Opp Pine Gr Condo,Ulu Pandan Rd,103.77515897833835,1.32072731097778,12059,103085299
433,Blk 109,Clementi Rd,103.7708733985914,1.32178500189496,12061,103087514
434,Opp Blk 109A,Clementi Rd,103.7710419,1.321433056,12069,103087514
435,Blk 116,Clementi Rd,103.77219388896604,1.32402249998323,12071,103083090
436,Opp Blk 116,Clementi Rd,103.7726309437574,1.32383187575187,12079,103083090
437,Clementi N'hood Pk,Clementi Rd,103.77543,1.326468056,12081,103109123
438,Opp Maju Camp,Clementi Rd,103.7757089,1.326261111,12089,103109123
439,SIM Campus,Clementi Rd,103.7771471166854,1.32918315486756,12091,103087254
440,Opp SIM Campus,Clementi Rd,103.7767036,1.327838056,12099,103056006
441,Ngee Ann Poly,Clementi Rd,103.77768506316728,1.33243896358504,12101,103056002
442,Opp Ngee Ann Poly,Clementi Rd,103.7780086,1.330819444,12109,103108175
443,Bef Clementi Rd,Ulu Pandan Rd,103.77222980786664,1.3191179107649,12111,103074071
444,Police KINS Trg Camp,Ulu Pandan Rd,103.77279266281438,1.31964598192789,12119,103105194
445,Blk 7,Ghim Moh Rd,103.7871516670319,1.31164833301814,12121,103063815
446,Blk 3,Ghim Moh Rd,103.78732611099164,1.31182111096862,12129,103063815
447,Aft Grove Ave,Mt Sinai Rd,103.785061666981,1.3141594439742,12131,103054003
448,Aft Mt Sinai Lane,Mt Sinai Rd,103.78504157068625,1.31453185933289,12139,103054003
449,Opp Henry Pk,Mt Sinai Rd,103.78239154819084,1.31574389841394,12141,103048618
450,Henry Pk,Mt Sinai Rd,103.78266099158458,1.31576900455367,12149,103048618
451,Bef Moonbeam Terr,Moonbeam Walk,103.78127574919664,1.31865064467378,12151,103036306
452,Pandan Valley,Pandan Valley,103.77724170687917,1.31916549240365,12169,103057527
453,Montview,Mt Sinai Rise,103.7769949436126,1.31679504687757,12179,103113654
454,Bef Mt Sinai Dr,Mt Sinai Rise,103.78022402243116,1.31642693680141,12189,103051306
455,Opp Village Twr,Mt Sinai Rise,103.77820622498255,1.31547998901343,12199,103100918
456,Logishub @ Clementi,Clementi Ave 6,103.76399509585458,1.32670826856501,12201,103071435
457,Opp Logishub @ Clementi,Clementi Ave 6,103.76429968220567,1.32653202760922,12209,103071435
458,Bef Mt Sinai Wk,Mt Sinai Dr,103.7807071208858,1.31721336095462,12211,103038643
459,NAPIER STN EXIT 2,Napier Rd,103.81932,1.306504,13011,103057307
460,NAPIER STN EXIT 1,Napier Rd,103.82013079894884,1.3067380217198,13019,103072158
461,Aft Min Of Foreign Affairs,Holland Rd,103.81430670816292,1.30633972996805,13021,103116774
462,Bef Tyersall Ave,Holland Rd,103.8145185880206,1.30671783282361,13029,103116774
463,Opp Chatsworth Rd,Tanglin Rd,103.81707388901162,1.29912972200223,13031,104000478
464,Bef Chatsworth Rd,Tanglin Rd,103.81744265557978,1.29981572699945,13039,103065966
465,Aft Camp Rd,Tanglin Rd,103.81967634723284,1.30242834318416,13041,106002902
466,Bef Rochalie Dr,Tanglin Rd,103.82045069624506,1.30261671321463,13049,103080686
467,Opp Valley Pt,River Valley Rd,103.8263656209055,1.29334305906356,13051,103057338
468,Valley Pt,River Valley Rd,103.82663492676832,1.29328273601932,13059,103057338
469,STELLAR RV,River Valley Rd,103.82853268161284,1.29476674399435,13062,103075443
470,RV SUITES,River Valley Rd,103.8296430911066,1.29534692836828,13063,103072275
471,RV RESIDENCES,River Valley Rd,103.82880805602646,1.29488000002792,13069,103075443
472,Great World Stn Exit 5,River Valley Rd,103.832936,1.296335,13071,103075599
473,GREAT WORLD STN EXIT 4,River Valley Rd,103.83229211134126,1.29612213279141,13079,103090371
474,St. Thomas Wk,River Valley Rd,103.83624277798825,1.2959113890106,13081,103077630
475,Opp St. Thomas Wk,River Valley Rd,103.8360411110338,1.29575111096804,13089,103083730
476,AFT KIM YAM RD,River Valley Rd,103.83937805601916,1.29593138900491,13091,103076902
477,BEF KIM YAM RD,River Valley Rd,103.839612720812,1.29578024244395,13099,103076902
478,Opp Mohd Sultan Rd,River Valley Rd,103.84231209757696,1.29414162678811,13101,103067463
479,UE Sq/Bef Mohd Sultan Rd,River Valley Rd,103.8427241670272,1.29350944398488,13109,103067463
480,Opp Great World City,Kim Seng Rd,103.832759,1.293615,13119,103075460
481,Opp Great World City,Zion Rd,103.8308377640795,1.29409221679274,13121,103083764
482,The Trillium,Kim Seng Rd,103.83205533028764,1.2950426189642,13139,103075456
483,Aft Zion Full Gospel Ch,Hoot Kiam Rd,103.82997986347917,1.29763682834545,13141,103105448
484,Bef Zion Full Gospel Ch,Irwell Bank Rd,103.83053183555204,1.29796011528522,13159,103072436
485,Grange 80 Condo,Grange Rd,103.82839289158528,1.29910305180416,13169,103089986
486,Gramercy Pk,Grange Rd,103.82650703485064,1.29906809120339,13171,103009291
487,Cliveden At Grange,Grange Rd,103.82665250000116,1.29925749997453,13179,103009291
488,Aft One Tree Hill,Grange Rd,103.82403473005562,1.30023223661153,13181,103002919
489,Bef One Tree Hill,Grange Rd,103.82414749997376,1.30038166697497,13189,103002919
490,OPP ORCHARD STN EXIT 12,Paterson Rd,103.8297819,1.302461,13191,103071283
491,AFT ORCHARD STN EXIT 12,Paterson Rd,103.829875,1.302127,13199,103071283
492,British High Commission,Tanglin Rd,103.82209559895128,1.30453622259471,13201,103080619
493,Opp British High Comsn,Tanglin Rd,103.82205605505206,1.3040310710651,13209,103080695
494,HarbourFront Int,Seah Im Rd,103.81901469907407,1.26703502614245,14009,106002664
495,Bef Mt Faber Lodge,Kg Bahru Rd,103.8255261109799,1.26795444401606,14011,114000856
496,Opp Mt Faber Lodge,Kg Bahru Rd,103.82571717446542,1.2684889249437,14019,103067570
497,The Pearl @ Mt Faber,Lower Delta Rd,103.82478361101728,1.27132972198996,14021,103072322
498,Blk 105,Lower Delta Rd,103.82418777803016,1.27247333301883,14029,103079227
499,St. Theresa's Convent,Lower Delta Rd,103.82306027800864,1.27624277802151,14031,103083751
500,Opp St. Theresa's Convent,Lower Delta Rd,103.82345826768822,1.27663637861466,14039,103076491
501,Blk 54,Henderson Rd,103.81247079301698,1.2732727805917,14041,103072575
502,Opp Blk 55,Henderson Rd,103.81304231999674,1.27324166755337,14049,103072575
503,Aft Telok Blangah Hts,Henderson Rd,103.815157,1.275847,14051,103072518
504,Bef Telok Blangah Hts,Henderson Rd,103.815613,1.276025,14059,103066070
505,Opp Former Railway Stn,Keppel Rd,103.83862035734884,1.27231269789239,14061,104009462
506,Former Railway Stn,Keppel Rd,103.8364069,1.272538056,14069,106004420
507,Keppel Workshop,Keppel Rd,103.8339025862589,1.27220342411953,14071,104000138
508,Tg Pagar DP Blk F5,Keppel Rd,103.8308919,1.270896111,14081,106004376
509,Opp Tg Pagar DP Blk F5,Keppel Rd,103.829792773326,1.27046005041763,14089,108001667
510,Opp Keppel DP Blk 517,Keppel Rd,103.82825805600972,1.26837500002503,14101,106004448
511,Keppel DP Blk 517,Keppel Rd,103.8272249050558,1.26804601553507,14109,106002788
512,Opp VivoCity,Telok Blangah Rd,103.8222827803663,1.26592360897281,14119,108001642
513,Opp HarbourFront Int,Telok Blangah Rd,103.8192566062178,1.26591350024271,14121,106002708
514,Harbourfront Stn Exit A,Telok Blangah Rd,103.81977877391114,1.26607869101924,14129,109001384
515,Caribbean at Keppel Bay,Telok Blangah Rd,103.81675441150335,1.26740130257465,14131,108001612
516,Bef Seah Im Rd,Telok Blangah Rd,103.81546952380808,1.2686352773503,14139,106004580
517,HarbourFront Stn/Vivocity,Telok Blangah Rd,103.82211326846236,1.26552421466644,14141,106004528
518,Opp Chr Community Chapel,Telok Blangah Rd,103.8129359412343,1.26964765905364,14151,106004500
519,Bef Chr Community Chapel,Telok Blangah Rd,103.81315419081788,1.26994046445496,14159,106004570
520,Telok Blangah Stn,Telok Blangah Rd,103.81009913005327,1.27075866533548,14161,106004579
521,Opp Telok Blangah Stn,Telok Blangah Rd,103.80941810434496,1.27118550385957,14169,109001418
522,Opp Yeo's Bldg,Telok Blangah Rd,103.80654857059398,1.27145959833005,14171,106002636
523,Yeo's Bldg,Telok Blangah Rd,103.80630000533796,1.27188454577735,14179,106004492
524,Aft Alexandra Rd,Telok Blangah Rd,103.80398363214624,1.27269303340787,14189,109001504
525,Blk 105 CP,Depot Rd,103.81211444400743,1.28121833300943,14191,103011150
526,Blk 118,Depot Rd,103.81275056370772,1.28131676735406,14199,103011150
527,Blk 110,Depot Rd,103.80914683892264,1.28167307267242,14201,103092078
528,Aft Hewlett Packard,Depot Rd,103.80958869712056,1.28176397706369,14209,103005802
529,ISS Intl Sch,Depot Rd,103.80521877469816,1.28161168409316,14211,103084098
530,Opp Blk 114,Depot Rd,103.80684961252828,1.28218647936578,14219,103063895
531,Opp St. Teresa's Ch,Kg Bahru Rd,103.82893371728431,1.27359332247784,14221,103081711
532,St. Teresa's Ch,Kg Bahru Rd,103.82857888915174,1.27370670186653,14229,103081711
533,Keppel DP Blk 519,Kg Bahru Rd,103.82667222202473,1.27100999999332,14231,103072326
534,Opp Keppel DP Blk 519,Kg Bahru Rd,103.8271423936315,1.27178138152481,14239,103072294
535,Opp Blk 1,Henderson Rd,103.8168725087535,1.27914353103301,14241,103079115
536,Blk 1,Henderson Rd,103.8173,1.279267,14249,103079115
537,Blk 11,Telok Blangah Cres,103.81865821941,1.27784501068205,14259,103063864
538,Blk 10,Telok Blangah Cres,103.81999451121168,1.27758480623244,14269,103007100
539,Al-Amin Mque,Telok Blangah Way,103.81914854048932,1.27568194286532,14271,103084058
540,Blk 25,Telok Blangah Way,103.81920892602813,1.27591552267791,14279,103084058
541,Safra Mt Faber,Telok Blangah Way,103.81804377490616,1.27699671573899,14281,103005598
542,Blk 27,Telok Blangah Way,103.82132649422054,1.27468440821038,14291,103108622
543,Opp Blk 27,Telok Blangah Way,103.82127132943862,1.27488820445716,14299,103108622
544,Blk 41,Telok Blangah Rise,103.82302593897192,1.27128899958763,14309,103108571
545,Blk 28,Telok Blangah Rise,103.820637,1.273483,14319,103108582
